"QAc-W-0009","Porter","05","04","03","03","02","02","04","04","04","01","08","10","02","02","03","02","04","03","02","03","02","02","02","04","10","14","06","06","08","03"
"QAc-W-0010","Porter","01","01","03","02","02","03","07","02","09","08","05","06","02","02","03","03","04","04","02","02","02","02","03","03","10","14","04","04","04","07"
"QAc-W-0011","Porter","01","06","11","03","02","02","04","01","04","08","05","07","02","02","03","03","04","07","02","02","02","02","04","03","14","12","04","06","06","03"
"QAc-W-0012","Porter","01","06","03","04","02","02","07","02","02","08","05","05","02","03","03","02","03","03","02","02","02","02","02","04","14","13","04","05","04","10"
"QAc-W-0013","Porter","01","01","02","07","02","02","04","05","04","11","05","03","02","02","03","02","04","11","02","02","02","02","02","02","05","14","04","06","04","03"
"QAc-W-0014","Porter","01","09","03","02","02","03","04","07","08","08","06","07","02","02","03","03","04","02","02","02","02","02","04","03","05","13","04","04","09","10"
"QAc-W-0015","Porter","01","12","03","07","02","02","04","05","04","04","06","07","02","02","03","03","05","02","02","02","02","02","02","04","05","14","04","04","04","04"
"QAc-W-0016","Porter","01","03","11","11","02","03","06","05","07","08","06","06","02","02","03","03","04","04","02","02","02","03","03","03","13","13","04","04","08","09"
"QAc-W-0017","Porter","01","12","02","07","02","02","04","05","02","09","07","11","02","02","03","03","05","05","02","02","02","01","03","03","14","06","06","06","08","01"
"QAc-W-0018","Porter","05","02","10","07","02","03","07","05","08","08","06","07","02","02","03","03","04","09","02","02","02","02","04","03","12","12","04","06","06","09"
"QAc-W-0019","Porter","01","05","11","02","02","02","04","05","02","08","05","07","02","02","03","03","04","04","02","02","02","02","04","03","14","14","04","06","07","10"
"QAc-W-0020","Porter","02","04","11","10","02","03","07","07","07","08","05","07","02","02","03","03","04","10","02","02","02","01","04","03","16","04","04","04","07","10"
"QAc-W-0021","Porter","01","01","02","04","02","02","05","02","06","08","09","01","02","02","03","03","04","03","02","02","02","02","04","03","09","12","04","06","06","09"
"QAc-W-0022","Porter","01","01","06","02","02","02","05","10","04","06","06","07","02","02","03","03","04","02","02","02","02","01","03","03","14","04","04","01","09","03"
"QAc-W-0023","Porter","01","08","02","02","02","02","04","05","01","12","07","11","02","02","03","03","03","03","02","02","02","02","04","04","0","0","04","06","09","03"
"QAc-W-0024","Porter","01","04","02","07","02","03","04","05","02","06","07","01","02","02","03","03","05","05","02","02","02","02","03","03","12","16","04","06","03","10"
"QAc-W-0025","Porter","01","06","02","10","02","03","04","04","02","06","05","05","02","02","03","02","04","04","02","02","02","02","02","03","17","02","06","06","03","10"
"QAc-W-0026","Porter","06","09","04","07","02","02","04","04","02","15","05","05","02","02","03","02","04","02","02","02","02","02","04","03","14","12","04","05","07","10"
"QAc-W-0027","Porter","01","06","11","10","02","02","04","04","04","06","06","06","02","02","03","03","03","03","02","03","02","02","04","03","05","17","06","06","08","08"
"QAc-W-0028","Porter","04","04","11","10","02","02","04","04","04","02","07","11","02","02","03","03","04","03","02","02","02","01","02","04","05","14","04","06","07","10"
"QAc-W-0029","Porter","01","01","02","04","02","02","04","05","11","07","05","07","02","02","03","03","04","04","02","02","02","02","04","04","10","17","06","06","09","10"
"QAc-W-0030","Porter","01","01","03","02","02","02","04","06","04","07","05","08","02","02","03","03","04","04","02","02","02","02","02","03","05","01","06","06","08","09"
"QAc-W-0031","Porter","01","01","11","02","02","02","04","04","06","08","06","03","02","02","03","03","04","03","02","03","02","02","04","04","05","05","06","01","08","10"
"QAc-W-0032","Porter","02","09","03","02","02","03","04","07","02","08","05","06","02","03","03","03","04","03","02","02","02","02","04","04","13","04","04","06","09","03"
"QAc-W-0033","Porter","02","12","03","04","02","03","04","07","07","08","06","11","02","02","03","02","04","03","02","02","02","02","04","03","10","04","03","01","08","09"
"QAc-W-0034","Porter","01","06","03","02","02","02","04","04","02","08","05","05","02","02","03","02","03","03","02","02","02","02","04","03","05","09","06","01","04","10"
"QAc-W-0035","Porter","06","09","03","10","02","02","04","07","04","08","08","06","02","02","03","03","04","04","02","02","02","03","04","03","17","12","04","06","04","03"
"QAc-W-0036","Porter","01","02","11","02","02","02","04","07","04","02","05","05","02","02","03","03","03","03","02","02","02","02","03","03","05","11","06","01","08","04"
"QAc-W-0037","Porter","06","06","03","04","02","02","04","07","04","06","05","07","02","02","03","03","06","03","02","02","02","02","04","03","05","14","04","06","08","04"
"QAc-W-0038","Porter","04","12","02","02","02","02","07","05","05","02","06","07","02","02","03","03","04","03","02","02","02","02","03","03","05","16","06","06","07","03"
"QAc-W-0039","Porter","09","12","03","07","02","02","04","04","02","15","05","05","02","02","03","03","04","04","02","02","02","02","04","03","14","14","04","01","04","10"
"QAc-W-0040","Porter","08","11","03","02","02","03","04","02","01","06","05","06","02","02","03","03","03","03","02","02","02","02","04","03","12","16","04","06","08","10"
"QAc-W-0041","Porter","01","06","02","07","02","02","04","04","04","07","05","06","02","02","03","02","04","05","02","03","02","02","04","03","14","14","04","01","06","09"
"QAc-W-0078","Pryor","02","09","04","07","02","01","04","04","05","06","01","03","02","02","03","03","04","04","02","02","02","02","04","03","05","14","03","06","03","02"
"QAc-W-0079","Pryor","05","06","04","09","02","02","04","06","06","06","01","03","02","02","03","03","04","04","02","02","02","02","02","04","09","12","0","0","11","11"
"QAc-W-0080","Pryor","05","06","04","09","0","0","0","0","06","06","01","03","02","02","03","03","04","04","02","02","02","02","02","04","09","12","04","01","11","10"
"QAc-W-0081","Pryor","02","08","04","07","02","02","06","06","01","11","05","06","02","02","03","02","04","05","02","02","02","02","02","02","14","12","04","04","08","06"
"QAc-W-0082","Pryor","06","09","02","07","02","02","09","09","07","13","06","06","01","01","02","02","04","09","02","02","02","03","02","03","12","06","06","01","01","03"
"QAc-W-0083","Pryor","02","09","07","07","02","02","04","06","01","01","06","03","02","02","03","03","04","05","02","02","02","02","04","03","14","06","04","06","01","11"
"QAc-W-0084","Pryor","02","13","07","07","02","02","09","09","01","06","05","06","02","02","03","02","04","05","02","02","02","02","02","04","14","12","04","04","08","11"
"QAc-W-0085","Pryor","13","08","04","07","02","02","09","09","05","11","06","06","02","02","03","03","05","05","02","02","02","02","02","03","14","02","03","04","08","06"
"QAc-W-0086","Pryor","01","09","03","07","02","02","09","09","13","13","03","03","02","02","03","02","05","05","02","02","02","02","03","03","14","12","04","01","08","01"
"QAc-W-0087","Pryor","06","08","07","07","02","02","06","09","06","06","06","03","02","02","03","02","05","03","02","02","02","02","03","03","14","09","03","04","03","11"
"QAc-W-0088","Pryor","06","06","07","08","02","02","06","08","01","05","06","03","02","02","03","03","05","05","02","02","02","03","04","04","12","12","04","06","08","03"
"QAc-W-0089","Pryor","01","06","03","07","02","02","06","06","05","06","06","06","02","02","03","03","05","05","02","02","02","03","04","04","10","12","04","04","03","11"
"QAc-W-0090","Pryor","01","06","03","07","02","02","06","09","06","06","06","03","02","02","03","02","05","05","02","02","02","03","04","04","10","14","04","04","03","11"
"QAc-W-0091","Pryor","05","06","02","09","02","01","06","06","06","06","05","09","02","02","03","02","05","05","02","02","02","02","03","03","14","14","03","04","08","11"
"QAc-W-0092","Pryor","06","08","07","07","02","02","04","06","02","15","06","09","02","02","03","03","04","05","02","02","02","02","04","03","05","14","04","01","06","03"
"QAc-W-0093","Pryor","05","04","02","09","02","02","07","06","01","13","06","07","02","02","03","02","04","04","02","02","02","02","02","04","14","12","06","08","01","11"
"QAc-W-0094","Pryor","04","13","12","12","02","02","07","06","01","06","05","05","02","02","03","03","04","05","02","02","02","02","03","03","12","06","04","06","09","01"
"QAc-W-0095","Pryor","02","13","02","12","02","02","06","06","01","06","05","03","02","02","03","03","04","04","02","02","02","02","04","03","14","06","04","04","09","11"
"QAc-W-0096","Pryor","04","06","07","12","02","02","06","06","01","06","06","03","02","02","03","03","04","05","02","02","02","02","03","03","10","06","04","06","09","07"
"QAc-W-0097","Pryor","01","06","02","02","02","02","06","09","04","10","05","06","02","02","03","03","05","03","02","02","02","02","02","03","14","12","04","08","03","11"
"QAc-W-0098","Pryor","05","06","02","07","02","02","06","06","05","06","06","09","02","02","03","03","04","04","02","04","02","02","04","03","12","12","04","06","11","11"
"QAc-W-0099","Pryor","06","08","04","07","02","02","09","10","11","06","06","09","02","02","03","03","04","04","02","02","02","02","03","03","10","02","03","06","06","04"
"QAc-W-0100","Pryor","06","06","07","08","02","02","06","10","01","05","06","03","02","02","03","03","05","05","02","02","02","03","04","04","12","12","04","06","08","03"
"QAc-W-0101","Pryor","09","13","07","07","02","02","06","06","06","06","06","06","02","02","03","03","05","03","02","02","02","03","03","03","14","14","04","01","08","01"
"QAc-W-0104","Pryor","05","05","03","07","02","02","06","05","06","13","03","03","02","02","03","03","05","05","02","02","02","02","04","03","10","12","03","01","01","11"
"QAc-W-0105","Pryor","06","13","07","07","02","02","06","06","05","06","06","09","02","02","03","03","04","05","02","02","02","02","03","03","05","12","04","01","06","06"
"QAc-W-0106","Pryor","06","13","07","07","02","02","07","10","05","06","06","09","02","02","03","03","04","05","02","02","02","02","03","03","05","12","04","01","06","06"
"QAc-W-0107","Pryor","01","02","02","04","02","02","06","06","05","12","06","03","02","02","03","03","05","02","02","02","02","03","02","03","14","12","04","04","01","01"
"QAc-W-0108","Pryor","01","05","04","09","02","02","06","06","06","12","06","01","02","02","03","03","04","02","02","02","02","03","02","04","14","09","04","01","01","11"
"QAc-W-0109","Pryor","01","08","07","07","02","02","06","06","06","06","08","03","02","02","03","03","05","03","02","02","02","02","02","04","10","09","04","04","03","11"
"QAc-W-0110","Pryor","01","09","11","07","0","0","0","0","06","08","05","06","02","02","03","02","05","05","02","02","02","02","03","03","11","14","01","01","08","10"
"QAc-W-0111","Pryor","05","06","07","09","02","02","0","0","06","06","09","01","02","02","03","03","04","04","02","02","02","02","02","02","05","09","04","01","06","11"
"QAc-W-0112","Pryor","05","06","02","08","0","0","0","0","01","05","06","06","02","02","03","03","05","05","02","02","02","03","04","04","12","12","06","06","08","11"
"QAc-W-0042","Magazine","01","07","07","07","02","02","04","07","11","15","07","02","02","02","03","02","07","11","02","02","02","02","03","03","10","10","04","01","08","09"
"QAc-W-0043","Magazine","01","05","07","07","02","02","04","04","04","11","07","11","02","02","03","03","07","11","02","03","02","01","03","03","10","06","04","01","08","04"
"QAc-W-0044","Magazine","01","01","06","02","02","02","04","04","04","11","06","11","02","02","03","03","07","07","02","02","02","02","03","03","05","10","04","01","09","04"
"QAc-W-0045","Magazine","15","07","03","07","02","02","04","04","05","15","07","02","02","02","03","02","09","09","03","03","02","01","02","03","10","12","04","06","08","09"
"QAc-W-0046","Magazine","01","15","07","07","02","02","04","04","11","11","02","11","02","02","03","03","07","11","02","03","02","02","02","02","10","12","04","06","04","04"
"QAc-W-0047","Magazine","01","15","03","02","02","02","04","04","04","04","02","11","02","02","03","03","07","02","02","03","02","02","02","03","05","06","04","04","09","09"
"QAc-W-0048","Magazine","05","15","03","02","02","03","04","07","15","12","09","02","02","02","03","03","03","11","02","03","02","02","02","03","10","09","04","01","04","03"
"QAc-W-0049","Magazine","05","15","03","02","02","02","04","07","15","12","09","02","02","02","03","03","03","10","02","03","02","02","02","03","10","09","04","01","04","03"
"QAc-W-0050","Magazine","07","07","03","04","02","02","04","05","03","04","02","04","01","01","03","03","04","08","02","02","02","01","03","03","10","09","06","05","04","11"
"QAc-W-0051","Magazine","07","07","03","04","02","02","04","06","07","07","05","06","02","02","03","02","09","07","02","02","02","03","03","03","10","06","06","08","08","09"
"QAc-W-0052","Magazine","01","02","06","03","02","02","07","07","15","15","05","02","02","03","03","03","06","07","02","02","02","02","03","03","10","12","04","06","09","07"
"QAc-W-0053","Magazine","05","07","03","02","02","02","05","08","04","04","05","02","02","02","03","02","04","07","02","03","02","02","03","03","10","09","04","07","09","04"
"QAc-W-0054","Magazine","06","07","03","10","02","02","04","07","09","09","08","09","02","02","03","03","04","09","02","02","02","03","02","03","10","10","04","04","09","05"
"QAc-W-0055","Magazine","01","07","03","09","02","02","04","04","05","05","08","06","02","02","03","03","09","08","02","02","03","03","03","03","10","12","04","04","03","05"
"QAc-W-0056","Magazine","01","06","02","10","02","03","04","07","01","07","06","06","02","02","03","03","09","08","02","02","02","03","04","03","05","06","05","02","09","11"
"QAc-W-0057","Magazine","05","07","02","05","02","02","07","05","07","07","06","07","02","02","03","03","07","08","02","02","02","03","02","03","12","06","06","01","03","11"
"QAc-W-0058","Magazine","05","07","02","02","02","02","04","06","05","05","08","02","02","02","03","03","09","08","02","02","02","03","04","03","10","08","04","02","03","11"
"QAc-W-0059","Magazine","01","05","02","02","02","02","04","05","04","15","02","02","02","02","03","03","03","07","02","03","02","02","02","03","09","06","04","07","04","03"
"QAc-W-0060","Magazine","12","12","05","05","02","02","04","06","04","01","08","08","02","02","03","03","06","07","02","02","02","02","02","03","06","16","04","06","08","04"
"QAc-W-0061","Magazine","05","12","04","05","02","02","04","04","04","09","06","07","02","02","03","03","03","03","02","02","02","02","02","02","06","16","04","05","08","07"
"QAc-W-0062","Magazine","13","12","06","06","02","02","04","06","01","01","06","07","02","02","03","03","07","02","02","02","02","02","02","03","06","06","04","01","08","07"
"QAc-W-0063","Magazine","08","07","06","03","02","01","04","06","01","06","05","07","02","02","03","03","04","04","02","02","02","02","02","03","06","16","04","04","07","07"
"QAc-W-0064","Magazine","13","14","06","03","02","03","04","06","01","05","06","06","02","02","03","03","04","02","02","02","02","03","02","02","06","16","04","06","04","01"
"QAc-W-0065","Magazine","12","14","06","10","02","02","04","06","04","05","06","07","02","02","03","03","08","02","02","02","02","03","03","03","12","06","04","06","04","01"
"QAc-W-0066","Magazine","01","06","07","07","02","02","04","04","05","05","08","01","02","02","03","03","04","07","02","02","02","02","02","03","14","16","04","01","05","05"
"QAc-W-0067","Magazine","06","13","03","07","02","02","04","04","05","05","08","01","02","02","03","03","07","07","02","02","02","02","02","03","14","15","04","04","08","05"
"QAc-W-0068","Magazine","01","12","03","07","02","02","04","04","06","06","08","08","02","02","03","03","04","07","02","02","02","02","02","03","03","16","01","05","05","05"
"QAc-W-0069","Magazine","06","12","03","03","02","02","04","04","06","06","08","08","02","02","03","03","04","07","02","02","02","02","02","03","14","16","04","01","05","05"
"QAc-W-0070","Magazine","06","14","03","05","02","02","04","04","05","05","08","08","02","02","03","03","07","02","02","02","02","02","02","03","14","06","04","05","05","05"
"QAc-W-0071","Magazine","01","12","07","05","02","02","0","0","04","09","01","01","02","02","03","03","07","02","02","02","02","02","02","02","06","06","04","06","08","01"
"QAc-W-0072","Magazine","09","07","06","09","02","03","04","04","09","09","06","07","02","02","03","03","04","02","02","02","02","03","02","03","06","06","06","01","08","07"
"QAc-W-0073","Magazine","07","12","06","02","02","02","06","05","04","04","08","06","02","02","03","03","07","02","02","02","02","02","02","03","11","06","04","04","06","07"
"QAc-W-0074","Magazine","12","14","06","06","02","02","04","04","09","06","06","07","02","02","03","03","07","02","02","02","02","03","04","03","06","06","04","04","01","07"
"QAc-W-0075","Magazine","12","12","06","05","02","02","06","05","05","06","08","06","02","02","03","03","04","07","02","02","02","03","02","03","06","06","04","01","07","05"
"QAc-W-0076","Magazine","12","12","09","05","02","02","04","05","04","04","08","06","02","02","03","03","04","02","02","02","02","03","03","03","06","06","04","04","01","01"
"QAc-W-0077","Magazine","01","07","06","07","02","02","04","04","04","05","05","08","02","02","03","03","08","02","02","02","02","02","02","03","06","16","04","05","04","07"
"QAc-W-0113","Sugarloaf","01","09","06","09","0","0","0","0","04","01","07","07","02","02","03","05","04","08","02","03","02","02","04","03","12","02","03","04","08","09"
"QAc-W-0114","Sugarloaf","09","11","06","02","0","0","0","0","01","02","07","01","02","02","03","03","05","05","02","03","02","02","03","03","09","04","04","04","09","04"
"QAc-W-0115","Sugarloaf","06","11","06","03","02","02","04","05","01","01","06","06","02","02","03","04","03","03","02","02","02","02","04","03","12","15","03","06","01","07"
"QAc-W-0116","Sugarloaf","01","11","02","09","02","02","07","05","01","09","06","07","02","02","02","05","05","02","02","02","02","02","03","03","05","09","04","06","09","04"
"QAc-W-0117","Sugarloaf","09","11","03","08","02","02","05","05","02","02","06","07","02","02","03","02","03","03","02","03","02","02","02","03","15","04","06","05","09","01"
"QAc-W-0118","Sugarloaf","01","09","06","09","02","02","04","05","09","06","06","10","02","02","03","03","05","08","02","02","02","02","02","03","12","15","03","04","01","07"
"QAc-W-0119","Sugarloaf","05","09","03","09","02","02","07","05","01","09","07","01","02","02","03","02","03","08","02","02","02","02","03","03","05","15","04","05","09","02"
"QAc-W-0120","Sugarloaf","09","11","03","05","02","02","07","05","01","02","07","11","02","02","03","03","04","04","02","03","02","02","04","03","09","02","03","05","06","05"
"QAc-W-0121","Sugarloaf","01","01","03","09","02","02","04","05","03","02","11","11","02","02","02","02","04","02","02","02","02","02","02","03","15","04","04","04","04","05"
"QAc-W-0122","Sugarloaf","01","05","06","09","02","02","04","05","08","08","06","11","02","02","03","03","03","02","02","02","02","02","03","03","05","09","03","02","01","01"
"QAc-W-0123","Sugarloaf","05","08","09","09","02","02","05","05","04","05","06","06","02","02","03","03","06","03","02","02","02","02","03","03","15","07","03","06","0","0"
"QAc-W-0124","Sugarloaf","06","06","06","05","02","02","04","04","01","02","05","06","02","02","03","03","02","02","02","02","02","02","03","03","14","02","03","04","06","01"
"QAc-W-0125","Sugarloaf","05","08","02","09","02","02","04","07","09","06","06","04","02","02","03","03","05","03","02","02","02","02","03","03","15","15","04","05","08","01"
"QAc-W-0126","Sugarloaf","05","11","03","03","0","0","0","0","02","06","06","07","02","02","03","02","05","02","02","02","02","02","03","03","10","07","04","04","08","01"
"QAc-W-0127","Sugarloaf","01","11","06","03","02","02","0","0","02","08","09","09","02","02","03","03","04","02","02","03","02","03","03","03","13","04","03","04","04","04"
"QAc-W-0128","Sugarloaf","01","11","06","09","0","0","0","0","01","06","06","04","02","02","03","02","05","03","02","03","02","02","04","03","14","09","04","05","08","04"
"QAc-W-0129","Sugarloaf","05","09","06","09","0","0","0","0","04","02","08","10","02","02","03","02","04","02","02","03","02","02","04","03","11","12","03","05","04","10"
"QAc-W-0130","Sugarloaf","01","05","06","08","0","0","0","0","08","08","06","07","02","02","03","02","04","04","02","03","02","02","03","03","14","02","03","04","09","04"
"QAc-W-0131","Sugarloaf","01","01","06","08","02","02","07","05","02","14","09","04","02","02","03","03","04","04","02","02","03","03","03","03","12","04","03","04","09","01"
"QAc-W-0132","Sugarloaf","01","09","06","03","02","02","04","04","02","09","08","06","02","02","03","03","04","05","02","02","02","02","02","03","12","12","03","06","0","0"
"QAc-W-0133","Sugarloaf","01","13","03","07","02","02","05","03","09","08","09","09","02","02","03","05","04","04","02","03","03","03","02","03","12","12","04","05","0","0"
"QAc-W-0134","Sugarloaf","05","08","09","08","02","02","04","07","04","01","06","11","02","02","03","03","04","02","02","02","02","02","03","03","12","15","04","05","04","04"
"QAc-W-0135","Sugarloaf","06","11","06","11","02","02","04","04","04","08","07","07","02","02","03","03","04","04","02","02","02","02","02","03","02","15","04","04","04","01"
"QAc-W-0136","Sugarloaf","08","08","06","03","02","02","04","03","01","02","06","04","02","02","03","02","05","02","02","02","02","02","03","03","15","13","06","06","04","04"
"QAc-W-0137","Sugarloaf","08","11","06","03","02","02","04","07","01","09","06","11","02","02","03","02","04","02","02","02","02","02","03","03","15","04","06","05","04","04"
"QAc-W-0138","Sugarloaf","08","11","06","03","02","02","05","05","02","09","06","04","02","02","03","03","04","04","02","02","02","02","03","03","15","13","06","05","09","04"
"QAc-W-0139","Sugarloaf","01","09","06","06","02","02","06","05","04","06","05","06","02","02","03","03","04","04","02","02","02","03","03","03","11","12","04","05","09","02"
"QAc-W-0140","Sugarloaf","01","11","03","08","02","02","04","04","04","01","06","11","02","02","03","02","03","02","02","03","02","02","03","03","15","04","04","06","03","03"
